run_index,architecture,load_multiplier,agent,is_critical,spawn_time,waiting_entry_time,wing_entry_time,triage_start_estimate,treatment_complete_time,home_time,service_seconds,time_to_triage_seconds,total_seconds
8,FsmReactiveController,1.25,Patient (5) Spawned 280[Untagged],False,1373.506,1397.738,2643.793,2665.5049999999997,2941.055,2951.896,275.55,1291.9989999999996,1578.39
8,FsmReactiveController,1.25,Patient (5) Spawned 281[Untagged],False,1373.506,1393.309,2626.4,2646.223,2813.393,2826.703,167.17,1272.7169999999999,1453.197
8,FsmReactiveController,1.25,Patient (5) Spawned 282[Untagged],False,1375.998,1395.814,2625.484,2636.465,2931.215,2943.789,294.75,1260.467,1567.7910000000002
8,FsmReactiveController,1.25,Patient (5) Spawned 283[Untagged],False,1375.998,1396.441,2638.135,2654.187,2786.727,2833.443,132.54,1278.1889999999999,1457.4450000000002
8,FsmReactiveController,1.25,Patient (5) Spawned 284 Critical[critical],True,1379.176,1397.088,1435.148,1593.1100000000001,1740.9,1788.941,147.79,213.9340000000002,409.7650000000001
8,FsmReactiveController,1.25,Patient (5) Spawned 285[Untagged],False,1393.922,1410.852,2644.096,2673.0119999999997,2914.932,2943.059,241.92,1279.0899999999997,1549.1370000000002
8,FsmReactiveController,1.25,Patient (5) Spawned 286[Untagged],False,1400.248,1417.584,2698.734,2755.851,2878.771,2892.443,122.92,1355.603,1492.1950000000002
8,FsmReactiveController,1.25,Patient (5) Spawned 287[Untagged],False,1402.221,1419.746,2744.445,2756.1059999999998,2886.676,2938.184,130.57,1353.8849999999998,1535.9630000000002
8,FsmReactiveController,1.25,Patient (5) Spawned 288[Untagged],False,1402.221,1419.746,2752.982,2790.992,3071.252,3078.037,280.26,1388.7710000000002,1675.8159999999998
8,FsmReactiveController,1.25,Patient (5) Spawned 289[Untagged],False,1408.754,1435.148,2752.727,2802.833,3032.393,3045.215,229.56,1394.0790000000002,1636.4610000000002
8,FsmReactiveController,1.25,Patient (5) Spawned 290[Untagged],False,1412.965,1429.619,2752.967,2795.804,3037.484,3049.314,241.68,1382.8390000000002,1636.349
8,FsmReactiveController,1.25,Patient (5) Spawned 291 Critical[critical],True,1416.803,1435.148,1457.006,1501.467,1699.467,1780.035,198.0,84.66399999999999,363.23199999999997
8,FsmReactiveController,1.25,Patient (5) Spawned 292[Untagged],False,1425.143,1444.186,2794.201,2808.4700000000003,2998.73,3010.355,190.26,1383.3270000000002,1585.212
8,FsmReactiveController,1.25,Patient (5) Spawned 293[Untagged],False,1433.627,1454.516,2795.41,2808.893,2953.863,2960.391,144.97,1375.266,1526.7640000000001
8,FsmReactiveController,1.25,Patient (5) Spawned 294[Untagged],False,1442.83,1459.816,2794.932,2809.375,3099.895,3108.594,290.52,1366.545,1665.7640000000001
8,FsmReactiveController,1.25,Patient (5) Spawned 295[Untagged],False,1452.391,1475.779,2795.111,2807.917,2945.627,2957.75,137.71,1355.5259999999998,1505.359
8,FsmReactiveController,1.25,Patient (5) Spawned 296 Critical[critical],True,1453.168,1477.283,1523.359,1588.8509999999999,1788.521,1921.758,199.67,135.683,468.59000000000015
8,FsmReactiveController,1.25,Patient (5) Spawned 297[Untagged],False,1460.602,1481.297,2794.701,2804.349,3039.139,3046.75,234.79,1343.747,1586.148
8,FsmReactiveController,1.25,Patient (5) Spawned 298[Untagged],False,1465.914,1489.17,2794.186,2807.9959999999996,2958.066,3000.168,150.07,1342.0819999999997,1534.2540000000001
8,FsmReactiveController,1.25,Patient (5) Spawned 299[Untagged],False,1465.914,1489.17,2795.746,2806.338,3031.768,3043.318,225.43,1340.4240000000002,1577.4040000000002
8,FsmReactiveController,1.25,Patient (5) Spawned 300 Critical[critical],True,1493.09,1509.225,1559.799,1618.625,1754.455,1788.941,135.83,125.53500000000008,295.8510000000001
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 1[Untagged],False,1.045,13.713,22.617,33.03400000000002,158.354,169.031,125.32,31.98900000000002,167.98600000000002
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 2 Critical[critical],True,3.129,15.342,23.631,33.382000000000005,224.092,233.055,190.71,30.253000000000004,229.92600000000002
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 3 Critical[critical],True,4.18,16.648,25.383,38.413,158.963,171.221,120.55,34.233,167.041
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 4[Untagged],False,11.475,24.107,32.898,42.382000000000005,180.422,189.912,138.04,30.907000000000004,178.437
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 5 Critical[critical],True,34.375,46.543,55.07,69.07,330.25,338.906,261.18,34.69499999999999,304.531
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 6 Critical[critical],True,43.77,56.307,65.02,74.774,225.424,233.772,150.65,31.003999999999998,190.00199999999998
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 7 Critical[critical],True,60.418,73.072,82.059,90.481,371.621,381.398,281.14,30.062999999999995,320.98
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 8[Untagged],False,60.488,72.838,82.045,100.20000000000002,343.49,386.166,243.29,39.71200000000002,325.678
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 9 Critical[critical],True,66.668,79.215,87.602,94.816,239.086,254.707,144.27,28.147999999999996,188.039
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 10[Untagged],False,83.344,95.844,105.004,113.37299999999999,325.803,333.572,212.43,30.028999999999996,250.228
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 11[Untagged],False,88.551,101.119,110.281,126.92000000000002,402.68,414.615,275.76,38.369000000000014,326.064
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 12 Critical[critical],True,101.039,113.578,122.641,134.716,410.656,423.58,275.94,33.67700000000001,322.541
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 13 Critical[critical],True,110.424,122.815,131.766,146.175,369.785,397.389,223.61,35.751000000000005,286.96500000000003
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 14[Untagged],False,118.754,131.285,140.123,159.91600000000003,402.086,419.846,242.17,41.16200000000002,301.092
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 15[Untagged],False,119.801,136.922,145.596,157.83700000000005,447.357,493.965,289.52,38.036000000000044,374.164
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 16[Untagged],False,120.842,132.867,141.273,153.70099999999996,314.311,325.17,160.61,32.858999999999966,204.32800000000003
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 17[Untagged],False,129.172,141.518,149.803,187.60400000000004,374.244,391.58,186.64,58.432000000000045,262.408
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 18[Untagged],False,130.225,142.875,151.902,184.613,336.563,377.699,151.95,54.388000000000005,247.47400000000002
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 19[Untagged],False,137.512,150.106,171.242,188.21900000000002,433.059,446.52,244.84,50.70700000000002,309.008
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 20[Untagged],False,144.795,156.904,171.242,187.992,322.902,334.387,134.91,43.197,189.592
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 21[Untagged],False,150.006,162.389,179.463,198.12399999999997,424.984,432.467,226.86,48.11799999999997,282.461
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 22[Untagged],False,180.213,192.924,201.857,221.5,352.07,385.648,130.57,41.287000000000006,205.43500000000003
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 23[Untagged],False,186.471,198.768,207.625,224.711,450.141,495.33,225.43,38.24000000000001,308.859
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 24[Untagged],False,195.838,212.766,221.334,245.36,403.42,418.85,158.06,49.52200000000002,223.01200000000003
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 25[Untagged],False,196.877,209.465,218.121,222.837,361.727,384.055,138.89,25.95999999999998,187.178
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 26[Untagged],False,196.938,209.481,218.289,243.695,433.375,444.473,189.68,46.757000000000005,247.53500000000003
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 27[Untagged],False,198.973,211.219,219.766,232.22899999999998,501.949,513.625,269.72,33.25599999999997,314.652
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 28[Untagged],False,206.256,219.242,233.791,264.166,526.506,561.453,262.34,57.91,355.197
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 29 Critical[critical],True,234.385,246.875,262.563,273.99300000000005,469.713,505.42,195.72,39.60800000000006,271.035
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 30[Untagged],False,239.598,251.641,262.514,275.20300000000003,566.883,575.373,291.68,35.60500000000002,335.77500000000003
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 31[Untagged],False,263.549,276.113,285.08,297.49699999999996,438.397,449.381,140.9,33.94799999999998,185.832
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 32[Untagged],False,266.67,279.375,288.346,305.039,467.809,508.309,162.77,38.36899999999997,241.639
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 33[Untagged],False,273.963,286.822,295.838,311.47700000000003,595.047,603.932,283.57,37.51400000000001,329.969
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 34[Untagged],False,282.303,294.781,303.697,316.04499999999996,512.645,522.238,196.6,33.74199999999996,239.93500000000006
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 35[Untagged],False,296.877,309.463,344.365,361.27,506.51,518.713,145.24,64.39299999999997,221.83599999999996
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 36[Untagged],False,300.0,312.635,344.365,358.26800000000003,517.268,555.99,159.0,58.26800000000003,255.99
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 37[Untagged],False,309.375,322.074,352.961,364.122,586.822,594.301,222.7,54.747000000000014,284.92600000000004
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 38 Critical[critical],True,312.506,324.973,352.91,360.742,618.822,635.315,258.08,48.23600000000005,322.8090000000001
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 39[Untagged],False,316.674,329.152,352.34,367.19899999999996,524.959,564.594,157.76,50.52499999999998,247.92000000000007
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 40[Untagged],False,327.098,339.635,352.357,370.64099999999996,534.381,573.982,163.74,43.54299999999995,246.88399999999996
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 41[Untagged],False,352.104,364.682,374.076,475.379,626.609,635.49,151.23,123.27500000000003,283.386
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 42 Critical[critical],True,395.85,408.188,432.484,473.717,688.307,733.326,214.59,77.86699999999996,337.476
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 43[Untagged],False,433.346,445.613,470.631,485.73400000000004,731.604,744.318,245.87,52.388000000000034,310.972
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 44[Untagged],False,437.504,450.162,471.506,482.43800000000005,629.258,639.803,146.82,44.934000000000026,202.29899999999998
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 45[Untagged],False,439.602,452.217,471.49,491.05600000000004,629.096,644.859,138.04,51.454000000000065,205.25700000000006
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 46[Untagged],False,461.463,474.012,483.072,491.75100000000003,633.191,643.637,141.44,30.28800000000001,182.17399999999992
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 47[Untagged],False,471.879,484.416,492.838,543.501,838.031,846.662,294.53,71.62199999999996,374.783
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 48 Critical[critical],True,485.43,498.045,532.369,544.5740000000001,786.254,812.857,241.68,59.14400000000006,327.42699999999996
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 49[Untagged],False,486.479,499.225,531.965,547.5559999999999,761.656,809.215,214.1,61.07699999999994,322.73600000000005
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 50[Untagged],False,488.549,501.17,531.633,546.613,809.283,819.457,262.67,58.06400000000008,330.908
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 51[Untagged],False,494.803,507.268,531.285,543.037,672.397,689.471,129.36,48.23400000000004,194.668
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 52 Critical[critical],True,504.172,516.523,531.158,544.326,797.066,804.465,252.74,40.153999999999996,300.293
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 53[Untagged],False,517.719,530.027,539.133,547.278,803.938,811.387,256.66,29.55899999999997,293.6679999999999
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 54[Untagged],False,521.889,534.414,543.609,582.58,783.44,802.525,200.86,60.69100000000003,280.63599999999997
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 55[Untagged],False,527.1,539.834,548.799,587.3140000000001,848.104,862.424,260.79,60.214000000000055,335.32399999999996
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 56[Untagged],False,534.381,546.68,575.391,589.7289999999999,740.199,752.395,150.47,55.347999999999956,218.014
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 57[Untagged],False,546.895,559.479,583.369,617.296,755.736,797.461,138.44,70.40100000000007,250.56600000000003
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 58[Untagged],False,547.932,559.932,583.354,616.393,774.783,803.74,158.39,68.46100000000001,255.808
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 59[Untagged],False,559.389,572.027,584.029,614.124,753.994,797.527,139.87,54.735000000000014,238.13800000000003
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 60 Critical[critical],True,569.795,582.215,594.318,617.5909999999999,824.891,833.143,207.3,47.795999999999935,263.34800000000007
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 61 Critical[critical],True,569.871,582.709,594.318,619.026,783.156,801.67,164.13,49.15499999999997,231.79899999999998
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 62 Critical[critical],True,582.303,594.908,603.971,618.938,742.068,754.188,123.13,36.63499999999999,171.885
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 63[Untagged],False,597.926,610.338,644.924,655.266,902.996,920.367,247.73,57.33999999999992,322.4409999999999
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 64[Untagged],False,600.008,612.543,644.924,655.743,903.893,915.565,248.15,55.735000000000014,315.557
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 65[Untagged],False,601.043,613.668,644.924,658.52,852.85,861.691,194.33,57.476999999999975,260.648
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 66 Critical[critical],True,608.346,620.971,653.457,672.516,920.246,964.203,247.73,64.16999999999996,355.85699999999997
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 67[Untagged],False,614.598,627.104,652.443,665.004,857.604,869.5,192.6,50.40600000000006,254.90200000000004
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 68[Untagged],False,636.473,649.5,658.684,672.2529999999999,897.193,912.445,224.94,35.77999999999997,275.9720000000001
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 69[Untagged],False,641.686,654.402,662.682,677.511,881.281,889.895,203.77,35.82499999999993,248.20899999999995
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 70[Untagged],False,647.92,660.51,669.158,719.564,880.574,891.084,161.01,71.644,243.164
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 71 Critical[critical],True,653.135,665.658,702.441,711.963,995.533,1053.021,283.57,58.827999999999975,399.88599999999997
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 72 Critical[critical],True,667.715,680.197,709.795,727.49,954.35,972.629,226.86,59.77499999999998,304.914
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 73[Untagged],False,669.797,682.252,711.039,730.209,992.059,1008.584,261.85,60.41199999999992,338.7869999999999
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 74[Untagged],False,670.85,683.406,711.279,727.537,871.107,892.859,143.57,56.68700000000001,222.00900000000001
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 75[Untagged],False,670.904,683.615,711.246,722.5440000000001,991.104,1010.908,268.56,51.6400000000001,340.004
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 76 Critical[critical],True,678.137,690.818,710.68,721.2349999999999,878.295,890.338,157.06,43.097999999999956,212.20100000000002
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 77[Untagged],False,689.594,702.252,771.223,791.8910000000001,986.701,1002.867,194.81,102.29700000000003,313.2729999999999
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 78[Untagged],False,693.756,706.527,771.094,783.018,949.068,971.865,166.05,89.26200000000006,278.10900000000004
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 79[Untagged],False,694.797,707.309,791.395,841.8290000000001,980.719,992.115,138.89,147.03200000000004,297.318
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 80[Untagged],False,701.051,713.596,819.506,845.862,990.832,999.172,144.97,144.81099999999992,298.121
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 81[Untagged],False,703.127,715.715,833.193,847.64,1048.5,1065.717,200.86,144.51300000000003,362.59000000000015
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 82 Critical[critical],True,708.344,720.941,762.457,774.1,1013.23,1050.0,239.13,65.75599999999997,341.65599999999995
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 83 Critical[critical],True,710.426,722.994,770.182,784.506,1056.896,1106.625,272.39,74.07999999999993,396.19899999999996
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 84[Untagged],False,714.59,726.721,833.193,879.8670000000002,1142.207,1228.811,262.34,165.27700000000016,514.2209999999999
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 85[Untagged],False,714.662,727.273,927.303,949.356,1150.816,1243.484,201.46,234.69399999999996,528.8219999999999
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 86[Untagged],False,714.715,727.07,892.938,942.4760000000001,1218.236,1285.313,275.76,227.76100000000008,570.5980000000001
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 87[Untagged],False,717.713,730.104,927.303,951.003,1224.393,1249.68,273.39,233.29000000000008,531.9670000000001
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 88[Untagged],False,722.922,735.76,935.922,948.204,1137.154,1228.414,188.95,225.28199999999993,505.49199999999996
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 89 Critical[critical],True,729.174,742.053,770.633,786.773,910.693,964.598,123.92,57.599000000000046,235.42399999999998
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 90[Untagged],False,733.342,746.344,939.717,957.117,1116.117,1179.092,159.0,223.77499999999998,445.7500000000001
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 91[Untagged],False,735.416,748.635,972.742,995.695,1202.295,1248.641,206.6,260.279,513.225
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 92 Critical[critical],True,738.549,751.859,771.797,786.41,1010.02,1061.768,223.61,47.86099999999999,323.21900000000005
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 93[Untagged],False,741.67,754.881,972.742,1031.888,1173.328,1662.123,141.44,290.21799999999996,920.4530000000001
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 94[Untagged],False,742.713,755.377,1020.258,1036.609,1237.469,1296.68,200.86,293.89599999999996,553.9670000000001
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 95[Untagged],False,750.004,763.344,1021.742,1040.241,1191.471,1293.953,151.23,290.23699999999997,543.949
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 96[Untagged],False,751.053,763.967,1019.955,1050.815,1198.605,1310.078,147.79,299.76200000000006,559.025
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 97 Critical[critical],True,755.219,768.117,783.58,801.496,949.656,969.83,148.16,46.27699999999993,214.611
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 98 Critical[critical],True,756.252,769.916,819.506,832.049,1047.299,1125.461,215.25,75.79700000000003,369.20900000000006
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 99[Untagged],False,760.42,773.563,1025.027,1053.242,1317.982,1366.045,264.74,292.822,605.6250000000001
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 100[Untagged],False,767.727,780.572,1094.393,1107.875,1349.225,1364.23,241.35,340.148,596.503
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 101[Untagged],False,777.094,789.287,1151.119,1166.2549999999999,1349.225,1413.121,182.97,389.16099999999983,636.027
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 102 Critical[critical],True,778.137,790.979,833.17,845.432,1094.162,1117.518,248.73,67.29500000000007,339.3810000000001
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 103[Untagged],False,780.227,793.387,1208.375,1263.107,1540.057,1611.99,276.95,482.88,831.763
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 104[Untagged],False,798.977,811.342,1208.375,1234.1970000000001,1378.467,1740.885,144.27,435.22000000000014,941.908
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 105[Untagged],False,800.004,817.018,1213.971,1291.107,1573.947,1659.553,282.84,491.10299999999995,859.5490000000001
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 106[Untagged],False,805.232,817.795,1256.109,1309.6039999999998,1590.494,1659.027,280.89,504.37199999999984,853.7950000000001
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 107 Critical[critical],True,811.482,824.963,846.691,897.4100000000001,1103.67,1117.969,206.26,85.92800000000011,306.4870000000001
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 108[Untagged],False,817.719,830.576,1259.906,1291.46,1538.49,1664.01,247.03,473.741,846.2909999999999
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 109[Untagged],False,826.039,838.586,1274.57,1302.0539999999999,1504.764,1589.037,202.71,476.0149999999999,762.998
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 110[Untagged],False,827.096,839.594,1327.354,1384.537,1659.027,1777.027,274.49,557.441,949.931
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 111[Untagged],False,829.166,841.975,1329.566,1404.8429999999998,1630.273,1668.35,225.43,575.6769999999998,839.1839999999999
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 112[Untagged],False,832.301,845.604,1335.432,1382.3780000000002,1521.938,1613.457,139.56,550.0770000000001,781.1560000000001
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 113 Critical[critical],True,833.354,849.566,892.898,909.848,1065.598,1242.633,155.75,76.49399999999991,409.279
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 114[Untagged],False,835.414,849.057,1338.412,1396.538,1633.508,1719.529,236.97,561.124,884.115
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 115 Critical[critical],True,839.594,852.705,892.898,944.517,1219.217,1290.926,274.7,104.923,451.3319999999999
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 116 Critical[critical],True,840.643,854.219,892.898,935.068,1211.648,1293.953,276.58,94.42499999999995,453.30999999999995
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 117[Untagged],False,844.797,862.963,1387.762,1402.938,1670.928,1729.271,267.99,558.1410000000001,884.4739999999999
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 118 Critical[critical],True,853.131,865.924,892.898,931.8570000000001,1077.977,1117.816,146.12,78.72600000000011,264.68500000000006
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 119[Untagged],False,857.356,874.342,1390.137,1467.729,1683.289,1732.178,215.56,610.373,874.8220000000001
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 120 Critical[critical],True,863.545,877.334,927.27,953.12,1083.27,1114.236,130.15,89.57500000000005,250.69100000000014
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 121[Untagged],False,863.607,876.096,1387.762,1468.846,1740.266,1794.629,271.42,605.239,931.0219999999999
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 122[Untagged],False,876.061,889.619,1388.285,1542.033,1776.033,1790.311,234.0,665.9719999999999,914.2499999999999
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 123[Untagged],False,878.154,891.266,1389.518,1405.826,1647.176,1723.607,241.35,527.672,845.453
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 124[Untagged],False,886.648,899.281,1389.518,1447.1109999999999,1700.971,1779.338,253.86,560.4629999999999,892.6899999999999
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 125 Critical[critical],True,890.662,904.914,936.576,950.521,1195.721,1291.865,245.2,59.858999999999924,401.203
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 126 Critical[critical],True,894.807,908.367,935.588,977.9100000000001,1258.93,1307.027,281.02,83.10300000000007,412.22
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 127[Untagged],False,898.963,912.445,1403.736,1450.193,1625.713,1671.564,175.52,551.23,772.6010000000001
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 128[Untagged],False,901.059,913.746,1447.035,1501.565,1761.535,1833.891,259.97,600.5060000000001,932.8320000000001
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 129 Critical[critical],True,906.262,923.6,937.691,952.9440000000001,1181.074,1239.117,228.13,46.68200000000013,332.855
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 130[Untagged],False,911.711,925.301,1521.217,1564.2649999999999,1804.125,1844.928,239.86,652.5539999999999,933.2170000000001
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 131 Critical[critical],True,916.69,932.625,972.691,1026.653,1300.713,1361.695,274.06,109.96299999999997,445.0049999999999
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 132[Untagged],False,919.822,932.815,1573.947,1638.18,1848.42,2019.191,210.24,718.3580000000001,1099.3690000000001
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 133[Untagged],False,919.863,932.092,1517.744,1571.82,1867.32,1962.107,295.5,651.9569999999999,1042.244
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 134[Untagged],False,923.965,936.926,1574.65,1659.3,1821.0,1896.225,161.7,735.3349999999999,972.2599999999999
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 135[Untagged],False,925.02,937.889,1572.475,1641.8329999999999,1927.283,1972.738,285.45,716.8129999999999,1047.718
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 136[Untagged],False,930.24,944.035,1578.02,1764.028,1968.928,1983.143,204.9,833.788,1052.903
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 137[Untagged],False,931.268,944.879,1586.303,1630.0610000000001,1767.131,1835.23,137.07,698.7930000000001,903.962
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 138[Untagged],False,932.291,945.164,1620.297,1633.2,1903.49,1915.584,270.29,700.909,983.293
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 139[Untagged],False,940.631,952.996,1632.213,1656.8220000000001,1910.682,1968.578,253.86,716.1910000000001,1027.9470000000001
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 140[Untagged],False,942.742,955.752,1631.57,1658.407,1879.127,1913.289,220.72,715.665,970.547
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 141[Untagged],False,943.779,956.924,1639.09,1685.2939999999999,1923.754,1964.604,238.46,741.5149999999999,1020.825
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 142[Untagged],False,947.934,962.654,1639.705,1688.182,1919.592,1974.889,231.41,740.248,1026.955
9,PriorityQueueDispatcher,1.25,Patient (5) Spawned 143[Untagged],False,956.256,968.77,1639.705,1749.738,1881.828,1961.879,132.09,793.4820000000001,1005.6229999999999
